"0,192356519461386","19,24","0,270401354164386","27,04","0,142815956899673","14,28","0,373151243150996","37,32","0,902310489918123","90,23","27,04"
"0,794419307511455","79,44","0,744407405325826","74,44","0,192035096266935","19,2","0,204887046868507","20,49","0,240123315217439","24,01","24,01"
"0,35995415836872",36,"0,225730596451748","22,57","0,342311747462808","34,23","0,46495213980249","46,5","0,872407454490605","87,24",36
"0,359150503585172","35,92","0,403747771691312","40,37","0,151349255454401","15,13","0,511371723918539","51,14","0,057873923335749","5,79","35,92"
"0,835554934219988","83,56","0,615766558325997","61,58","0,866352449718523","86,64","0,766518568733276","76,65","0,501867319240233","50,19","76,65"
"0,114478788314468","11,45","0,626072742997336","62,61","0,298299948851921","29,83","0,441903116236727","44,19","0,307186854721051","30,72","30,72"
"0,50913594533567","50,91","0,451983923808156","45,2","0,862124055109311","86,21","0,805413004032015","80,54","0,554566349146634","55,46","55,46"
"0,267554580736836","26,76","0,090110096816286","9,01","0,634113223899391","63,41","0,919775663631072","91,98","0,34817141248331","34,82","34,82"
"0,110188743958342","11,02","0,816834313164838","81,68","0,877059075036696","87,71","0,499769279023982","49,98","0,384338158593238","38,43","49,98"
"0,456076778221417","45,61","0,653817332488227","65,38","0,5431595494886","54,32","0,179437552310424","17,94","0,208453557068347","20,85","45,61"
"0,22457646722802","22,46","0,492334537617724","49,23","0,885939004788086","88,59","0,738903214040698","73,89","0,640689206901283","64,07","64,07"
"0,813312516907224","81,33","0,454738948626973","45,47","0,885989500614258","88,6","0,558104123694949","55,81","0,198799975244039","19,88","55,81"
"0,050257527895464","5,03","0,581245319598373","58,12","0,695799886478303","69,58","0,643681588972654","64,37","0,995189422524125","99,52","64,37"
"0,161111267060515","16,11","0,507865224866231","50,79","0,506970668471608","50,7","0,907215434161071","90,72","0,873077508939526","87,31","50,79"
"0,088041266884949","8,8","0,885179424246913","88,52","0,018569586721724","1,86","0,997241287683943","99,72","0,336938489538196","33,69","33,69"
"0,223469920026446","22,35","0,786338808988838","78,63","0,891456373690286","89,15","0,948186636279214","94,82","0,437874550737519","43,79","78,63"
